날짜,총거래물량,총거래물량_예측
2020-08-30,870064.0,947845.4
2020-08-31,1174922.0,941965.0
2020-09-01,766885.0,932621.7
2020-09-02,749295.0,946458.25
2020-09-03,675057.0,924517.2
2020-09-04,293836.0,943181.25
2020-09-05,950017.0,918807.4
2020-09-06,868800.0,907281.1
2020-09-07,787583.0,898301.5
2020-09-08,347188.0,895435.6
2020-09-09,678698.0,885911.0
2020-09-10,1046564.0,882170.5
2020-09-11,997234.0,861160.3
2020-09-12,788173.0,869206.7
2020-09-13,754312.0,860223.25
2020-09-14,720451.0,858288.9
2020-09-15,953517.0,850505.2
2020-09-16,793746.25,864447.1
2020-09-17,803092.69,874527.4
2020-09-18,1215014.0,889033.5
2020-09-19,972735.0,878188.8
2020-09-20,1002507.5,890493.8
2020-09-21,1032280.0,878550.9
2020-09-22,1060236.0,921779.6
2020-09-23,947991.0,937341.56
2020-09-24,970983.0,977152.2
2020-09-25,1204475.92,953274.2
2020-09-26,973780.0,975638.5
2020-09-27,5000.0,950030.3
2020-09-28,1445259.0,981015.4
2020-09-29,1122959.0,998578.0
2020-09-30,168230.0,1065832.1
2020-10-01,414034.4,1110705.1
2020-10-02,659838.8,1176709.6
2020-10-03,905643.2,1210384.6
2020-10-04,1151447.6,1247338.0
2020-10-05,1397252.0,1263577.0
2020-10-06,1317478.0,1280330.2
2020-10-07,965841.0,1277607.4
2020-10-08,1239345.0,1294255.9
2020-10-09,886010.0,1322225.8
2020-10-10,851096.25,1308835.1
2020-10-11,1129431.625,1303129.1
2020-10-12,1407767.0,1284996.8
2020-10-13,789385.0,1328593.1
2020-10-14,1143323.0,1335493.4
2020-10-15,1318835.0,1359229.6
2020-10-16,666065.0,1364275.8
2020-10-17,1099617.0,1378502.5
2020-10-18,1254301.0,1443567.1
2020-10-19,1408985.0,1476879.6
2020-10-20,1042306.0,1576390.2
2020-10-21,1028257.0,1652181.6
2020-10-22,969794.0,1716006.1
2020-10-23,1269031.0,1752678.5
2020-10-24,1310716.0,1722095.1
2020-10-25,1354243.0,1730361.2
2020-10-26,1397770.0,1689866.8
2020-10-27,1363770.0,1759971.5
2020-10-28,1239050.0,1815731.1
2020-10-29,1454170.0,1911489.1
2020-10-30,1173316.0,1941362.4
2020-10-31,1239345.0,1994611.8
2020-11-01,1257472.5,2030533.0
2020-11-02,1275600.0,2052574.9
2020-11-03,1273529.0,2063123.1
2020-11-04,1238830.0,2024725.5
2020-11-05,1374770.0,2032986.9
2020-11-06,1496988.0,1985107.0
2020-11-07,1889781.0,2009185.6
2020-11-08,2150525.5,2066654.5
2020-11-09,2411270.0,2063973.8
2020-11-10,2213287.0,2048630.4
2020-11-11,1808239.0,2022270.2
2020-11-12,1869024.0,2050075.4
2020-11-13,2167354.0,2153260.0
2020-11-14,2373755.0,2225754.0
2020-11-15,2713275.0,2329668.2
2020-11-16,3052795.0,2378383.8
2020-11-17,2850477.0,2475237.8
2020-11-18,2821502.0,2478666.8
2020-11-19,2503643.0,2522433.2
2020-11-20,1935696.0,2422452.2
2020-11-21,3447946.0,2441754.2
2020-11-22,3541855.0,2311503.0
2020-11-23,3635764.0,2288243.5
2020-11-24,3247040.0,2223207.8
2020-11-25,3079664.0,2193333.0
2020-11-26,3126854.0,2130430.2
2020-11-27,3845963.0,2150400.2
2020-11-28,3201995.0,2113848.5
2020-11-29,2475468.0,2089066.0
2020-11-30,1748941.0,2006431.5
2020-12-01,1550126.0,1936596.1
2020-12-02,1220168.0,1888047.5
2020-12-03,1415521.0,1855687.8
2020-12-04,1270521.0,1792038.1
2020-12-05,1130508.0,1763205.6
2020-12-06,1267082.5,1694623.8
2020-12-07,1403657.0,1725985.5
2020-12-08,1172117.0,1720305.4
2020-12-09,1154365.0,1720248.8
2020-12-10,814287.0,1704597.4
2020-12-11,863929.0,1724753.0
2020-12-12,871711.0,1728436.1
2020-12-13,785674.5,1771145.2
2020-12-14,699638.0,1715728.8
2020-12-15,357899.0,1516147.2
2020-12-16,386668.0,1202981.6
2020-12-17,366255.0,931069.75
2020-12-18,403628.0,768540.06
2020-12-19,208390.0,669588.06
2020-12-20,257432.5,592490.25
2020-12-21,306475.0,553119.9
2020-12-22,556328.0,510595.84
2020-12-23,602265.0,508782.56
2020-12-24,566246.0,513456.06
2020-12-25,471281.0,541729.9
2020-12-26,293734.0,537085.5
2020-12-27,378084.0,570749.5
2020-12-28,462434.0,559797.0
2020-12-29,438389.0,650050.0
2020-12-30,380300.0,666837.7
2020-12-31,43344.0,533354.44
